Hour,Month,Probability,S.E.,z,p-value,lower,upper,location,outcome
9,5,0.2090412,0.0129122,16.19,0,0.1837338,0.2343487,5,3
10,1,0.3757796,0.0211624,17.76,0,0.334302,0.4172573,5,3
10,2,0.2128233,0.0147674,14.41,0,0.1838797,0.2417668,5,3
10,3,0.1545697,0.0115882,13.34,0,0.1318573,0.177282,5,3
10,4,0.2003371,0.0132376,15.13,0,0.1743918,0.2262824,5,3
10,5,0.1911076,0.0126516,15.11,0,0.166311,0.2159043,5,3
11,1,0.3669274,0.0208313,17.61,0,0.3260987,0.4077561,5,3
11,2,0.1665397,0.0126607,13.15,0,0.1417251,0.1913544,5,3
11,3,0.1163124,0.0094065,12.37,0,0.0978761,0.1347487,5,3
11,4,0.1345319,0.0101263,13.29,0,0.1146847,0.1543791,5,3
11,5,0.1453453,0.0105386,13.79,0,0.1246899,0.1660006,5,3
12,1,0.34445,0.0205191,16.79,0,0.3042334,0.3846667,5,3
12,2,0.1175122,0.0100113,11.74,0,0.0978905,0.137134,5,3
12,3,0.0790887,0.0070457,11.23,0,0.0652794,0.092898,5,3
12,4,0.0825666,0.0070749,11.67,0,0.0687002,0.0964331,5,3
12,5,0.0995169,0.008101,12.28,0,0.0836392,0.1153945,5,3
13,1,0.2937423,0.0198614,14.79,0,0.2548146,0.3326699,5,3
13,2,0.0837692,0.0077506,10.81,0,0.0685782,0.0989602,5,3
13,3,0.0553226,0.0052981,10.44,0,0.0449384,0.0657067,5,3
13,4,0.0561276,0.0052083,10.78,0,0.0459194,0.0663357,5,3
13,5,0.0700651,0.0062188,11.27,0,0.0578766,0.0822537,5,3
14,1,0.2832942,0.0195746,14.47,0,0.2449288,0.3216597,5,3
14,2,0.073166,0.0068986,10.61,0,0.059645,0.0866871,5,3
14,3,0.0478391,0.0046441,10.3,0,0.0387368,0.0569415,5,3
14,4,0.0459741,0.0043569,10.55,0,0.0374349,0.0545134,5,3
14,5,0.0602687,0.0054332,11.09,0,0.0496199,0.0709176,5,3
15,1,0.2619385,0.0191475,13.68,0,0.2244101,0.2994669,5,3
15,2,0.0631742,0.0061743,10.23,0,0.0510728,0.0752755,5,3
15,3,0.0410268,0.0041108,9.98,0,0.0329698,0.0490838,5,3
15,4,0.0383605,0.0037532,10.22,0,0.0310043,0.0457166,5,3
15,5,0.0515778,0.0048216,10.7,0,0.0421276,0.0610279,5,3
16,1,0.2358982,0.0181671,12.98,0,0.2002914,0.2715051,5,3
16,2,0.056178,0.0055893,10.05,0,0.0452231,0.0671329,5,3
16,3,0.0364456,0.0037171,9.8,0,0.0291603,0.0437309,5,3
16,4,0.0348232,0.0034509,10.09,0,0.0280596,0.0415868,5,3
16,5,0.0460674,0.0043894,10.5,0,0.0374643,0.0546705,5,3
17,1,0.2272202,0.0175954,12.91,0,0.1927339,0.2617065,5,3
17,2,0.0545664,0.005399,10.11,0,0.0439846,0.0651483,5,3
17,3,0.0354389,0.0035789,9.9,0,0.0284243,0.0424534,5,3
17,4,0.03462,0.0033983,10.19,0,0.0279595,0.0412804,5,3
17,5,0.0449875,0.0042437,10.6,0,0.03667,0.0533051,5,3
18,1,0.2224263,0.0174618,12.74,0,0.1882018,0.2566508,5,3
18,2,0.0566806,0.0055863,10.15,0,0.0457316,0.0676295,5,3
18,3,0.0370485,0.003738,9.91,0,0.0297221,0.0443748,5,3
18,4,0.0387753,0.003792,10.23,0,0.0313431,0.0462075,5,3
18,5,0.0475448,0.0044814,10.61,0,0.0387615,0.0563281,5,3
19,1,0.2951166,0.0194923,15.14,0,0.2569123,0.3333209,5,3
19,2,0.0894591,0.0079117,11.31,0,0.0739525,0.1049658,5,3
19,3,0.0597035,0.0054774,10.9,0,0.048968,0.0704391,5,3
19,4,0.0693082,0.0060405,11.47,0,0.0574691,0.0811474,5,3
19,5,0.077252,0.0065024,11.88,0,0.0645076,0.0899965,5,3
20,1,0.3610227,0.0200289,18.03,0,0.3217668,0.4002786,5,3
20,2,0.1311374,0.0104168,12.59,0,0.1107208,0.1515539,5,3
20,3,0.0895921,0.0074692,11.99,0,0.0749527,0.1042315,5,3
20,4,0.110738,0.0085729,12.92,0,0.0939355,0.1275406,5,3
20,5,0.1155002,0.0086956,13.28,0,0.098457,0.1325433,5,3
21,1,0.388696,0.0200725,19.36,0,0.3493546,0.4280374,5,3
21,2,0.1509923,0.0114679,13.17,0,0.1285157,0.173469,5,3
21,3,0.1041323,0.0083356,12.49,0,0.0877948,0.1204697,5,3
21,4,0.1281495,0.0094408,13.57,0,0.1096459,0.1466532,5,3
21,5,0.1332916,0.0095634,13.94,0,0.1145477,0.1520356,5,3
22,1,0.3907965,0.0197057,19.83,0,0.352174,0.4294189,5,3
22,2,0.1620181,0.0118598,13.66,0,0.1387734,0.1852628,5,3
22,3,0.1126272,0.0087541,12.87,0,0.0954695,0.1297848,5,3
22,4,0.1403469,0.0099517,14.1,0,0.1208419,0.1598519,5,3
22,5,0.1435898,0.0099459,14.44,0,0.1240961,0.1630834,5,3
23,1,0.3687957,0.0195847,18.83,0,0.3304105,0.407181,5,3
23,2,0.1503672,0.0113168,13.29,0,0.1281867,0.1725477,5,3
23,3,0.1040986,0.0082865,12.56,0,0.0878573,0.1203398,5,3
23,4,0.1300612,0.0094928,13.7,0,0.1114557,0.1486667,5,3
23,5,0.1330555,0.0094764,14.04,0,0.1144821,0.1516289,5,3
24,1,0.35511,0.0194916,18.22,0,0.3169071,0.3933129,5,3
24,2,0.1415674,0.0108937,13,0,0.1202163,0.1629186,5,3
24,3,0.0977313,0.0079169,12.34,0,0.0822145,0.1132481,5,3
24,4,0.125244,0.0092682,13.51,0,0.1070787,0.1434093,5,3
24,5,0.1257175,0.0091149,13.79,0,0.1078526,0.1435823,5,3
1,1,0.2047603,0.0182173,11.24,0,0.169055,0.2404657,6,3
1,2,0.3063141,0.0183216,16.72,0,0.2704046,0.3422237,6,3
1,3,0.2777412,0.0167738,16.56,0,0.2448651,0.3106172,6,3
1,4,0.2814195,0.0165558,17,0,0.2489707,0.3138683,6,3
1,5,0.2617425,0.0158882,16.47,0,0.2306022,0.2928828,6,3
2,1,0.228102,0.0192523,11.85,0,0.1903682,0.2658358,6,3
2,2,0.3123873,0.0181765,17.19,0,0.2767621,0.3480126,6,3
2,3,0.2776621,0.0166549,16.67,0,0.2450192,0.3103051,6,3
2,4,0.2878834,0.0164759,17.47,0,0.2555911,0.3201756,6,3
2,5,0.2688006,0.0158258,16.98,0,0.2377826,0.2998186,6,3
3,1,0.2296654,0.0195765,11.73,0,0.1912961,0.2680347,6,3
3,2,0.2924372,0.0178607,16.37,0,0.2574309,0.3274434,6,3
3,3,0.2528229,0.0161583,15.65,0,0.2211533,0.2844926,6,3
3,4,0.2674226,0.0160417,16.67,0,0.2359814,0.2988638,6,3
3,5,0.25202,0.0154482,16.31,0,0.2217421,0.282298,6,3
4,1,0.2475388,0.0207697,11.92,0,0.206831,0.2882466,6,3
4,2,0.3026968,0.0182037,16.63,0,0.2670182,0.3383754,6,3
4,3,0.2595025,0.0164696,15.76,0,0.2272227,0.2917824,6,3
4,4,0.2769875,0.0163841,16.91,0,0.2448753,0.3090998,6,3
4,5,0.2621028,0.0158163,16.57,0,0.2311034,0.2931022,6,3
5,1,0.2193365,0.0190621,11.51,0,0.1819755,0.2566975,6,3
5,2,0.2830107,0.0177791,15.92,0,0.2481643,0.3178572,6,3
5,3,0.2452766,0.0159854,15.34,0,0.2139459,0.2766074,6,3
5,4,0.2579248,0.015914,16.21,0,0.2267339,0.2891156,6,3
5,5,0.2430397,0.0152868,15.9,0,0.213078,0.2730013,6,3
6,1,0.1925549,0.0165323,11.65,0,0.1601523,0.2249575,6,3
6,2,0.2976976,0.0172177,17.29,0,0.2639515,0.3314437,6,3
6,3,0.2761795,0.0159065,17.36,0,0.2450033,0.3073556,6,3
6,4,0.2728427,0.0158457,17.22,0,0.2417856,0.3038997,6,3
6,5,0.2521729,0.0150805,16.72,0,0.2226158,0.2817301,6,3
7,1,0.187248,0.0166941,11.22,0,0.1545281,0.219968,6,3
7,2,0.3352045,0.02004,16.73,0,0.2959269,0.3744821,6,3
7,3,0.3353859,0.0184491,18.18,0,0.2992264,0.3715454,6,3
7,4,0.3070783,0.0181642,16.91,0,0.2714771,0.3426794,6,3
7,5,0.281075,0.0172374,16.31,0,0.2472904,0.3148596,6,3
8,1,0.141545,0.0132367,10.69,0,0.1156016,0.1674884,6,3
8,2,0.2921038,0.0193829,15.07,0,0.2541141,0.3300935,6,3
8,3,0.3101295,0.0184218,16.83,0,0.2740233,0.3462356,6,3
8,4,0.264704,0.0172663,15.33,0,0.2308627,0.2985453,6,3
8,5,0.2390262,0.0161169,14.83,0,0.2074376,0.2706149,6,3
9,1,0.1051154,0.0104779,10.03,0,0.0845792,0.1256517,6,3
9,2,0.238398,0.017644,13.51,0,0.2038165,0.2729795,6,3
9,3,0.2592864,0.0174095,14.89,0,0.2251643,0.2934084,6,3
9,4,0.2139836,0.0155198,13.79,0,0.1835653,0.2444019,6,3
9,5,0.1917191,0.0143164,13.39,0,0.1636594,0.2197789,6,3
10,1,0.119235,0.0124531,9.57,0,0.0948273,0.1436426,6,3
10,2,0.2670434,0.0188975,14.13,0,0.2300049,0.3040819,6,3
10,3,0.2785827,0.0179339,15.53,0,0.2434329,0.3137324,6,3
10,4,0.2420793,0.0168617,14.36,0,0.2090311,0.2751276,6,3
10,5,0.2188289,0.0158457,13.81,0,0.187772,0.2498858,6,3
11,1,0.1412066,0.0147818,9.55,0,0.1122348,0.1701783,6,3
11,2,0.2875047,0.0188382,15.26,0,0.2505826,0.3244268,6,3
11,3,0.2791352,0.0172654,16.17,0,0.2452957,0.3129748,6,3
11,4,0.2555464,0.0164597,15.53,0,0.2232861,0.2878068,6,3
11,5,0.2396931,0.0160725,14.91,0,0.2081917,0.2711946,6,3
12,1,0.2163221,0.0202434,10.69,0,0.1766458,0.2559984,6,3
12,2,0.303557,0.0187582,16.18,0,0.2667916,0.3403224,6,3
12,3,0.2628932,0.0169283,15.53,0,0.2297142,0.2960721,6,3
12,4,0.2569494,0.0160863,15.97,0,0.2254208,0.2884779,6,3
12,5,0.2583842,0.0161934,15.96,0,0.2266457,0.2901227,6,3
13,1,0.2868387,0.0236349,12.14,0,0.2405151,0.3331623,6,3
13,2,0.2774633,0.018299,15.16,0,0.2415978,0.3133287,6,3
13,3,0.2208139,0.0159059,13.88,0,0.1896389,0.251989,6,3
13,4,0.226025,0.0153973,14.68,0,0.1958467,0.2562032,6,3
13,5,0.2385509,0.0156838,15.21,0,0.2078113,0.2692906,6,3
14,1,0.3596572,0.0249715,14.4,0,0.3107139,0.4086004,6,3
14,2,0.2741185,0.0182804,15,0,0.2382895,0.3099475,6,3
14,3,0.2089658,0.0154291,13.54,0,0.1787253,0.2392063,6,3
14,4,0.2124188,0.0149687,14.19,0,0.1830807,0.2417568,6,3
14,5,0.2359891,0.0155313,15.19,0,0.2055483,0.2664298,6,3
15,1,0.3909295,0.025596,15.27,0,0.3407623,0.4410967,6,3
15,2,0.2561467,0.0181552,14.11,0,0.2205632,0.2917302,6,3
15,3,0.1898186,0.0148223,12.81,0,0.1607674,0.2188699,6,3
15,4,0.1917222,0.0144045,13.31,0,0.1634899,0.2199545,6,3
15,5,0.2198818,0.0153405,14.33,0,0.1898149,0.2499487,6,3
16,1,0.3962836,0.0250388,15.83,0,0.3472085,0.4453587,6,3
16,2,0.2358029,0.0174733,13.5,0,0.2015559,0.2700499,6,3
16,3,0.1718677,0.0139435,12.33,0,0.1445389,0.1991966,6,3
16,4,0.1778901,0.0137603,12.93,0,0.1509203,0.2048599,6,3
16,5,0.2029498,0.0147418,13.77,0,0.1740563,0.2318432,6,3
17,1,0.4100494,0.0250808,16.35,0,0.360892,0.4592069,6,3
17,2,0.2311051,0.0172378,13.41,0,0.1973197,0.2648905,6,3
17,3,0.1673042,0.0135595,12.34,0,0.1407281,0.1938804,6,3
17,4,0.1770007,0.0136481,12.97,0,0.150251,0.2037505,6,3
17,5,0.1998288,0.0145189,13.76,0,0.1713722,0.2282854,6,3
18,1,0.4002488,0.0252247,15.87,0,0.3508092,0.4496884,6,3
18,2,0.2321231,0.0173199,13.4,0,0.1981768,0.2660694,6,3
18,3,0.1690211,0.013722,12.32,0,0.1421265,0.1959157,6,3
18,4,0.1879847,0.0142898,13.16,0,0.1599773,0.2159921,6,3
18,5,0.2028597,0.0147508,13.75,0,0.1739486,0.2317708,6,3
19,1,0.4044846,0.0256811,15.75,0,0.3541505,0.4548186,6,3
19,2,0.3063908,0.018963,16.16,0,0.269224,0.3435576,6,3
19,3,0.2364926,0.0163158,14.49,0,0.2045142,0.268471,6,3
19,4,0.2713635,0.0167295,16.22,0,0.2385743,0.3041528,6,3
19,5,0.2722873,0.0164709,16.53,0,0.240005,0.3045696,6,3
20,1,0.3162791,0.0232587,13.6,0,0.2706929,0.3618654,6,3
20,2,0.347647,0.0187727,18.52,0,0.3108531,0.3844409,6,3
20,3,0.2929498,0.0171537,17.08,0,0.2593291,0.3265704,6,3
20,4,0.3196553,0.0169455,18.86,0,0.2864427,0.3528679,6,3
20,5,0.3058841,0.0165044,18.53,0,0.273536,0.3382322,6,3
21,1,0.2873806,0.0220477,13.03,0,0.2441679,0.3305933,6,3
21,2,0.3583983,0.0188852,18.98,0,0.3213839,0.3954126,6,3
21,3,0.3133075,0.0173437,18.06,0,0.2793146,0.3473005,6,3
21,4,0.3289722,0.0169964,19.36,0,0.2956598,0.3622846,6,3
21,5,0.3128065,0.0166289,18.81,0,0.2802146,0.3453985,6,3
22,1,0.2386497,0.0195763,12.19,0,0.2002808,0.2770185,6,3
22,2,0.3444635,0.0184914,18.63,0,0.308221,0.380706,6,3
22,3,0.3119084,0.0170186,18.33,0,0.2785525,0.3452644,6,3
22,4,0.3162109,0.0167198,18.91,0,0.2834407,0.3489811,6,3
22,5,0.2969294,0.0162687,18.25,0,0.2650434,0.3288154,6,3
23,1,0.2219957,0.0187709,11.83,0,0.1852054,0.258786,6,3
23,2,0.3237443,0.0182194,17.77,0,0.2880349,0.3594537,6,3
23,3,0.2925733,0.0166867,17.53,0,0.259868,0.3252787,6,3
23,4,0.2963374,0.0164258,18.04,0,0.2641434,0.3285314,6,3
23,5,0.2776825,0.015893,17.47,0,0.2465327,0.3088323,6,3
24,1,0.2220675,0.0190472,11.66,0,0.1847357,0.2593993,6,3
24,2,0.3181809,0.0181802,17.5,0,0.2825484,0.3538134,6,3
24,3,0.2834881,0.0165521,17.13,0,0.2510467,0.3159296,6,3
24,4,0.2939854,0.0164785,17.84,0,0.2616881,0.3262827,6,3
24,5,0.2742555,0.0158126,17.34,0,0.2432634,0.3052475,6,3
1,1,0.4142159,0.0219307,18.89,0,0.3712324,0.4571993,7,3
1,2,0.1953439,0.0142401,13.72,0,0.1674338,0.223254,7,3
1,3,0.1391962,0.0108065,12.88,0,0.1180159,0.1603766,7,3
1,4,0.2016805,0.01329,15.18,0,0.1756327,0.2277283,7,3
1,5,0.1788717,0.0119981,14.91,0,0.1553558,0.2023876,7,3
2,1,0.411642,0.021751,18.93,0,0.3690108,0.4542732,7,3
2,2,0.1881253,0.0138621,13.57,0,0.1609561,0.2152946,7,3
2,3,0.1334503,0.0104412,12.78,0,0.112986,0.1539146,7,3
2,4,0.1943632,0.0129799,14.97,0,0.1689231,0.2198033,7,3
2,5,0.1722632,0.011692,14.73,0,0.1493472,0.1951792,7,3
3,1,0.3812742,0.0218451,17.45,0,0.3384585,0.4240898,7,3
3,2,0.1643214,0.0128273,12.81,0,0.1391804,0.1894623,7,3
3,3,0.1153358,0.0094844,12.16,0,0.0967468,0.1339249,7,3
3,4,0.1691485,0.0120712,14.01,0,0.1454893,0.1928076,7,3
3,5,0.1500863,0.0108521,13.83,0,0.1288166,0.171356,7,3
4,1,0.3890798,0.0220511,17.64,0,0.3458604,0.4322992,7,3
4,2,0.1667783,0.0129887,12.84,0,0.1413209,0.1922356,7,3
4,3,0.1170689,0.0096129,12.18,0,0.098228,0.1359098,7,3
4,4,0.17153,0.0122189,14.04,0,0.1475815,0.1954785,7,3
4,5,0.1523925,0.0109964,13.86,0,0.13084,0.173945,7,3
5,1,0.3727323,0.0218119,17.09,0,0.3299818,0.4154829,7,3
5,2,0.160266,0.0127526,12.57,0,0.1352714,0.1852606,7,3
5,3,0.1123614,0.0093552,12.01,0,0.0940255,0.1306973,7,3
5,4,0.1648071,0.0119912,13.74,0,0.1413048,0.1883094,7,3
5,5,0.1462744,0.0107583,13.6,0,0.1251884,0.1673603,7,3
6,1,0.4142348,0.0212133,19.53,0,0.3726576,0.4558121,7,3
6,2,0.202619,0.0137803,14.7,0,0.17561,0.2296279,7,3
6,3,0.1451271,0.0106068,13.68,0,0.1243381,0.1659161,7,3
6,4,0.2092974,0.013105,15.97,0,0.1836121,0.2349828,7,3
6,5,0.185532,0.0118135,15.71,0,0.1623779,0.208686,7,3
7,1,0.4917708,0.0225244,21.83,0,0.4476238,0.5359178,7,3
7,2,0.2942436,0.0177912,16.54,0,0.2593736,0.3291136,7,3
7,3,0.2201496,0.0146187,15.06,0,0.1914975,0.2488018,7,3
7,4,0.3032128,0.0162772,18.63,0,0.2713102,0.3351155,7,3
7,5,0.2711511,0.0149847,18.1,0,0.2417816,0.3005206,7,3
8,1,0.4715264,0.0236844,19.91,0,0.4251058,0.517947,7,3
8,2,0.3215511,0.0182896,17.58,0,0.2857041,0.3573981,7,3
8,3,0.2464617,0.0154399,15.96,0,0.2162,0.2767234,7,3
8,4,0.3308799,0.0166352,19.89,0,0.2982755,0.3634843,7,3
8,5,0.2957678,0.0154474,19.15,0,0.2654914,0.3260442,7,3
9,1,0.413544,0.0240112,17.22,0,0.3664829,0.4606052,7,3
9,2,0.2893091,0.017459,16.57,0,0.25509,0.3235282,7,3
9,3,0.2208223,0.0145771,15.15,0,0.1922517,0.2493929,7,3
9,4,0.2975296,0.0160579,18.53,0,0.2660567,0.3290025,7,3
9,5,0.2644006,0.0147995,17.87,0,0.2353941,0.293407,7,3
10,1,0.4319683,0.0237596,18.18,0,0.3854002,0.4785363,7,3
10,2,0.2712338,0.0173658,15.62,0,0.2371974,0.3052702,7,3
10,3,0.2030595,0.0141513,14.35,0,0.1753234,0.2307956,7,3
10,4,0.2795499,0.0160598,17.41,0,0.2480734,0.3110264,7,3
10,5,0.2485219,0.0148503,16.74,0,0.2194157,0.277628,7,3
11,1,0.43554,0.0228798,19.04,0,0.3906964,0.4803836,7,3
11,2,0.2367621,0.0163369,14.49,0,0.2047423,0.2687819,7,3
11,3,0.1726661,0.0128319,13.46,0,0.147516,0.1978162,7,3
11,4,0.2383076,0.0148997,15.99,0,0.2091047,0.2675104,7,3
11,5,0.216181,0.0138656,15.59,0,0.1890048,0.2433571,7,3
12,1,0.4225007,0.0228805,18.47,0,0.3776558,0.4673455,7,3
12,2,0.1899959,0.0146901,12.93,0,0.1612038,0.2187881,7,3
12,3,0.1343941,0.0110259,12.19,0,0.1127837,0.1560045,7,3
12,4,0.1851462,0.0132545,13.97,0,0.1591679,0.2111245,7,3
12,5,0.1723835,0.0124418,13.86,0,0.147998,0.1967689,7,3
13,1,0.3700458,0.0229737,16.11,0,0.3250183,0.4150734,7,3
13,2,0.1437426,0.012248,11.74,0,0.119737,0.1677481,7,3
13,3,0.0993966,0.0088638,11.21,0,0.082024,0.1167693,7,3
13,4,0.1382612,0.0110367,12.53,0,0.1166297,0.1598928,7,3
13,5,0.1297373,0.0103854,12.49,0,0.1093822,0.1500923,7,3
14,1,0.3659479,0.0229417,15.95,0,0.320983,0.4109129,7,3
14,2,0.1348448,0.0115845,11.64,0,0.1121397,0.1575499,7,3
14,3,0.0926287,0.0082916,11.17,0,0.0763774,0.10888,7,3
14,4,0.1263875,0.0102261,12.36,0,0.1063447,0.1464302,7,3
14,5,0.1211456,0.0097529,12.42,0,0.1020302,0.140261,7,3
15,1,0.3458811,0.0229609,15.06,0,0.3008786,0.3908835,7,3
15,2,0.1216937,0.0108669,11.2,0,0.1003951,0.1429924,7,3
15,3,0.0830478,0.0076942,10.79,0,0.0679675,0.0981281,7,3
15,4,0.1122773,0.0094817,11.84,0,0.0936935,0.130861,7,3
15,5,0.108922,0.0091383,11.92,0,0.0910112,0.1268328,7,3
16,1,0.3130183,0.0222206,14.09,0,0.2694667,0.3565698,7,3
16,2,0.1060369,0.0097636,10.86,0,0.0869006,0.1251733,7,3
16,3,0.0719638,0.0068502,10.51,0,0.0585376,0.08539,7,3
16,4,0.0989047,0.0085798,11.53,0,0.0820886,0.1157209,7,3
16,5,0.0949528,0.008219,11.55,0,0.0788439,0.1110618,7,3
17,1,0.3005302,0.0216449,13.88,0,0.258107,0.3429534,7,3
17,2,0.1004571,0.0092589,10.85,0,0.0823099,0.1186042,7,3
17,3,0.0680611,0.0064465,10.56,0,0.0554261,0.0806961,7,3
17,4,0.0947523,0.0081967,11.56,0,0.0786871,0.1108174,7,3
17,5,0.0900875,0.0077647,11.6,0,0.0748689,0.105306,7,3
18,1,0.2884462,0.0213179,13.53,0,0.2466639,0.3302285,7,3
18,2,0.0966451,0.008986,10.76,0,0.0790328,0.1142574,7,3
18,3,0.0654977,0.0062608,10.46,0,0.0532267,0.0777686,7,3
18,4,0.0940273,0.0081963,11.47,0,0.0779627,0.1100918,7,3
18,5,0.087089,0.0075873,11.48,0,0.0722181,0.1019599,7,3
19,1,0.3631332,0.0224184,16.2,0,0.3191941,0.4070724,7,3
19,2,0.1357348,0.011306,12.01,0,0.1135754,0.1578942,7,3
19,3,0.0935713,0.0081266,11.51,0,0.0776435,0.1094991,7,3
19,4,0.1370397,0.0105291,13.02,0,0.1164031,0.1576763,7,3
19,5,0.1235143,0.0095592,12.92,0,0.1047785,0.14225,7,3
20,1,0.4279889,0.0220523,19.41,0,0.3847672,0.4712106,7,3
20,2,0.1845466,0.0136624,13.51,0,0.1577687,0.2113244,7,3
20,3,0.1301186,0.0101768,12.79,0,0.1101724,0.1500648,7,3
20,4,0.1894258,0.0127296,14.88,0,0.1644763,0.2143753,7,3
20,5,0.1690147,0.0115473,14.64,0,0.1463824,0.1916471,7,3
21,1,0.4552729,0.0218898,20.8,0,0.4123697,0.4981761,7,3
21,2,0.2101442,0.0148044,14.19,0,0.1811281,0.2391603,7,3
21,3,0.1499189,0.0112233,13.36,0,0.1279216,0.1719162,7,3
21,4,0.2153704,0.0136502,15.78,0,0.1886166,0.2421243,7,3
21,5,0.1927737,0.012488,15.44,0,0.1682977,0.2172496,7,3
22,1,0.456091,0.0215797,21.14,0,0.4137956,0.4983864,7,3
22,2,0.2216045,0.0150135,14.76,0,0.1921786,0.2510304,7,3
22,3,0.1592899,0.0115518,13.79,0,0.1366487,0.1819311,7,3
22,4,0.2276351,0.0138644,16.42,0,0.2004613,0.2548088,7,3
22,5,0.2033834,0.012683,16.04,0,0.1785251,0.2282417,7,3
23,1,0.4335851,0.0216219,20.05,0,0.3912071,0.4759632,7,3
23,2,0.2066675,0.0144469,14.31,0,0.1783521,0.2349829,7,3
23,3,0.1477746,0.0110043,13.43,0,0.1262065,0.1693427,7,3
23,4,0.212409,0.0133993,15.85,0,0.186147,0.2386711,7,3
23,5,0.1893683,0.0121913,15.53,0,0.1654738,0.2132627,7,3
24,1,0.418462,0.0216731,19.31,0,0.3759836,0.4609405,7,3
24,2,0.1927032,0.0139003,13.86,0,0.1654592,0.2199472,7,3
24,3,0.1369381,0.0104578,13.09,0,0.1164412,0.1574349,7,3
24,4,0.199265,0.0129727,15.36,0,0.1738391,0.224691,7,3
24,5,0.1765646,0.0116917,15.1,0,0.1536494,0.1994799,7,3
